ticker,classification,in_official_universe,in_union_panel,in_kiwoom_2010_2016,in_dynamic_top100_2017_2024,in_dynamic_top100_2018_2024,in_krx_2025_2026
438700,official_only,True,False,False,False,False,False
439090,official_only,True,False,False,False,False,False
439250,official_only,True,False,False,False,False,False
439260,matched_official_and_panel,True,True,False,False,False,True
439410,official_only,True,False,False,False,False,False
439580,official_only,True,False,False,False,False,False
439730,official_only,True,False,False,False,False,False
440110,official_only,True,False,False,False,False,False
440200,official_only,True,False,False,False,False,False
440290,official_only,True,False,False,False,False,False
440320,official_only,True,False,False,False,False,False
440790,official_only,True,False,False,False,False,False
440820,official_only,True,False,False,False,False,False
441270,official_only,True,False,False,False,False,False
442130,official_only,True,False,False,False,False,False
442310,official_only,True,False,False,False,False,False
442770,official_only,True,False,False,False,False,False
442900,official_only,True,False,False,False,False,False
443060,matched_official_and_panel,True,True,False,True,True,True
443250,official_only,True,False,False,False,False,False
443670,official_only,True,False,False,False,False,False
444530,official_only,True,False,False,False,False,False
444920,official_only,True,False,False,False,False,False
445090,official_only,True,False,False,False,False,False
445180,official_only,True,False,False,False,False,False
445360,official_only,True,False,False,False,False,False
445680,official_only,True,False,False,False,False,False
445970,official_only,True,False,False,False,False,False
446070,matched_official_and_panel,True,True,False,True,True,False
446150,official_only,True,False,False,False,False,False
446190,official_only,True,False,False,False,False,False
446540,official_only,True,False,False,False,False,False
446750,official_only,True,False,False,False,False,False
446840,official_only,True,False,False,False,False,False
448280,official_only,True,False,False,False,False,False
448370,official_only,True,False,False,False,False,False
448710,official_only,True,False,False,False,False,False
448730,official_only,True,False,False,False,False,False
448740,official_only,True,False,False,False,False,False
448760,official_only,True,False,False,False,False,False
448830,official_only,True,False,False,False,False,False
448900,official_only,True,False,False,False,False,False
449020,official_only,True,False,False,False,False,False
450050,official_only,True,False,False,False,False,False
450080,matched_official_and_panel,True,True,False,True,True,True
450140,matched_official_and_panel,True,True,False,True,True,True
45014K,official_only,True,False,False,False,False,False
450330,official_only,True,False,False,False,False,False
450410,official_only,True,False,False,False,False,False
450520,official_only,True,False,False,False,False,False
450940,official_only,True,False,False,False,False,False
450950,official_only,True,False,False,False,False,False
451220,official_only,True,False,False,False,False,False
451250,official_only,True,False,False,False,False,False
451700,official_only,True,False,False,False,False,False
451760,official_only,True,False,False,False,False,False
451800,official_only,True,False,False,False,False,False
452160,official_only,True,False,False,False,False,False
452190,official_only,True,False,False,False,False,False
452200,official_only,True,False,False,False,False,False
452260,matched_official_and_panel,True,True,False,True,True,True
45226K,official_only,True,False,False,False,False,False
452280,official_only,True,False,False,False,False,False
452300,official_only,True,False,False,False,False,False
452400,official_only,True,False,False,False,False,False
452430,official_only,True,False,False,False,False,False
452450,official_only,True,False,False,False,False,False
452670,official_only,True,False,False,False,False,False
